1561,681,1957
1113,329,1958
367,908,1959
1644,399,1960
1607,779,1961
1381,646,1962
1943,339,1963
917,617,1964
1044,285,1965
65,229,1966
298,692,1967
2676,835,1968
277,84,1969
2754,725,1970
2951,964,1971
1811,21,1972
542,510,1973
2676,654,1974
1868,817,1975
2662,951,1976
1314,838,1977
462,340,1978
30,201,1979
2687,566,1980
2523,630,1981
1102,98,1982
704,116,1983
2773,866,1984
1583,557,1985
657,109,1986
1449,739,1987
2289,444,1988
1553,299,1989
2322,375,1990
2036,377,1991
2683,270,1992
2918,934,1993
2828,490,1994
1244,789,1995
1333,880,1996
266,754,1997
1458,868,1998
287,569,1999
2653,147,2000
2842,876,2001
2096,737,2002
1312,352,2003
1060,328,2004
974,38,2005
1796,750,2006
414,523,2007
1723,104,2008
675,391,2009
548,961,2010
1238,576,2011
543,133,2012
28,477,2013
132,374,2014
2010,634,2015
2204,966,2016
2339,155,2017
2270,998,2018
2837,777,2019
2703,50,2020
1274,741,2021
509,457,2022
1835,549,2023
1832,946,2024
87,194,2025
2713,424,2026
2136,258,2027
2198,135,2028
1547,614,2029
2396,51,2030
2022,523,2031
1059,489,2032
2042,297,2033
379,674,2034
2386,56,2035
493,631,2036
515,208,2037
2690,57,2038
2180,603,2039
688,914,2040
610,757,2041
571,540,2042
1997,531,2043
2592,229,2044
2234,785,2045
1921,264,2046
2081,622,2047
345,974,2048
1332,856,2049
1786,526,2050
703,436,2051
1594,277,2052
828,118,2053
375,558,2054
1304,746,2055
2957,432,2056
2914,561,2057
1198,42,2058
169,16,2059
1872,385,2060
1258,726,2061
2669,758,2062
2537,120,2063
546,719,2064
1607,626,2065
2862,244,2066
50,951,2067
2385,798,2068
597,979,2069
1813,951,2070
1514,433,2071
106,249,2072
773,115,2073
1578,166,2074
1307,115,2075
216,461,2076
2512,76,2077
319,360,2078
2504,353,2079
400,982,2080
2569,157,2081
1811,445,2082
205,222,2083
215,232,2084
624,446,2085
1487,609,2086
2417,156,2087
2963,331,2088
2158,625,2089
1705,263,2090
1785,636,2091
1713,570,2092
1764,424,2093
1249,588,2094
1820,902,2095
670,545,2096
2773,880,2097
1380,31,2098
1352,435,2099
1847,144,2100
166,811,2101
2401,690,2102
473,503,2103
2717,179,2104
2778,314,2105
85,588,2106
2939,491,2107
2303,721,2108
2461,724,2109
525,431,2110
2938,357,2111
2815,603,2112
2853,58,2113
1133,186,2114
36,774,2115
667,258,2116
533,55,2117
1127,928,2118
157,710,2119
1536,816,2120
2445,634,2121
1440,200,2122
568,508,2123
1772,156,2124
2499,895,2125
2092,634,2126
1497,427,2127
231,829,2128
980,647,2129
1339,647,2130
1999,38,2131
839,306,2132
55,624,2133
1687,498,2134
2411,415,2135
831,307,2136
244,123,2137
1776,541,2138
1660,635,2139
843,980,2140
742,968,2141
1558,666,2142
1416,704,2143
1454,605,2144
2453,321,2145
1085,992,2146
2417,776,2147
1323,573,2148
924,661,2149
1442,623,2150
1844,306,2151
397,447,2152
2867,78,2153
1838,669,2154
2684,202,2155
2938,619,2156
1207,56,2157
2652,13,2158
1581,81,2159
2423,827,2160
2044,749,2161
404,983,2162
155,712,2163
2853,124,2164
2379,668,2165
2564,777,2166
2710,31,2167
2307,743,2168
496,621,2169
1909,21,2170
2008,47,2171
1929,865,2172
1492,905,2173
795,174,2174
507,472,2175
1885,85,2176
1657,48,2177
799,481,2178
393,661,2179
2567,64,2180
760,989,2181
326,947,2182
401,359,2183
1664,21,2184
869,254,2185
1196,478,2186
1399,91,2187
347,968,2188
704,227,2189
2391,672,2190
2939,961,2191
373,631,2192
2444,495,2193
337,428,2194
527,763,2195
1889,333,2196
2450,425,2197
1053,100,2198
2609,378,2199
1604,133,2200
2421,370,2201
2079,830,2202
1313,75,2203
1289,181,2204
1243,772,2205
2154,158,2206
375,315,2207
1500,165,2208
1307,768,2209
2485,237,2210
1038,43,2211
717,537,2212
275,730,2213
2222,362,2214
666,506,2215
2078,830,2216
1657,227,2217
165,114,2218
549,842,2219
2037,40,2220
508,207,2221
2096,428,2222
307,359,2223
2733,487,2224
994,594,2225
561,342,2226
1703,204,2227
1798,493,2228
2208,853,2229
877,953,2230
1290,971,2231
1602,205,2232
982,823,2233
1394,904,2234
469,72,2235
897,958,2236
454,711,2237
1079,862,2238
2771,960,2239
1986,25,2240
119,916,2241
266,694,2242
932,844,2243
2740,587,2244
2225,10,2245
671,574,2246
1484,814,2247
171,998,2248
2245,921,2249
146,337,2250
100,778,2251
1241,977,2252
831,365,2253
2367,638,2254
2567,612,2255
1757,887,2256
479,581,2257
2528,999,2258
1655,635,2259
2071,588,2260
617,810,2261
1728,644,2262
1786,488,2263
2763,373,2264
2942,455,2265
2142,509,2266
2759,284,2267
1906,101,2268
889,662,2269
1019,470,2270
2251,842,2271
2912,978,2272
432,643,2273
2848,46,2274
2501,68,2275
1955,70,2276
972,603,2277
1442,536,2278
2493,277,2279
1880,452,2280
78,751,2281
110,24,2282
1137,720,2283
2567,922,2284
748,414,2285
1062,931,2286
2104,467,2287
936,384,2288
1018,214,2289
799,470,2290
1339,916,2291
1738,476,2292
2235,937,2293
2988,919,2294
1085,822,2295
404,760,2296
1800,519,2297
1800,534,2298
1332,46,2299
1328,661,2300
2152,994,2301
2710,834,2302
1009,438,2303
21,672,2304
2015,267,2305
1282,59,2306
390,682,2307
1403,416,2308
1297,125,2309
2236,875,2310
2371,713,2311
1463,229,2312
1173,832,2313
1336,347,2314
1111,440,2315
1766,708,2316
138,961,2317
1744,719,2318
2104,424,2319
2557,183,2320
1398,340,2321
2093,465,2322
2985,63,2323
573,17,2324
2796,580,2325
2961,527,2326
2249,426,2327
241,356,2328
1266,8,2329
71,387,2330
1930,746,2331
1900,282,2332
2540,197,2333
2838,594,2334
665,304,2335
588,965,2336
965,479,2337
1914,774,2338
2465,852,2339
1464,966,2340
1550,904,2341
2143,267,2342
177,610,2343
2349,777,2344
1998,274,2345
580,200,2346
1388,486,2347
2105,463,2348
312,924,2349
2146,813,2350
275,216,2351
1329,346,2352
598,297,2353
1646,480,2354
690,694,2355
195,360,2356
2900,331,2357
144,279,2358
602,161,2359
2629,194,2360
2033,11,2361
875,757,2362
2523,192,2363
1776,217,2364
1233,433,2365
496,785,2366
2625,978,2367
2485,632,2368
2266,701,2369
214,5,2370
104,262,2371
2597,265,2372
2575,12,2373
2024,843,2374
743,328,2375
2391,700,2376
1436,211,2377
310,858,2378
1115,414,2379
2234,654,2380
706,845,2381
614,901,2382
953,970,2383
1938,239,2384
761,301,2385
1331,380,2386
698,671,2387
2258,825,2388
8,553,2389
1292,981,2390
1525,721,2391
1335,223,2392
1373,846,2393
1894,996,2394
2630,681,2395
1771,208,2396
1687,28,2397
846,929,2398
2641,694,2399
1665,641,2400
2334,887,2401
1425,20,2402
279,786,2403
2030,29,2404
2050,20,2405
1497,467,2406
2377,591,2407
2456,909,2408
1426,468,2409
2628,48,2410
599,44,2411
775,388,2412
561,511,2413
1588,332,2414
1441,464,2415
2484,582,2416
984,747,2417
1029,309,2418
1029,388,2419
165,514,2420
1482,951,2421
2542,437,2422
356,931,2423
2752,428,2424
1361,705,2425
1632,814,2426
312,31,2427
2196,678,2428
1644,768,2429
1653,178,2430
2052,672,2431
854,651,2432
1749,789,2433
389,582,2434
977,797,2435
139,598,2436
1851,445,2437
144,470,2438
798,591,2439
2435,392,2440
2033,101,2441
2107,215,2442
960,925,2443
2532,470,2444
1042,691,2445
2425,839,2446
2784,196,2447
1986,646,2448
1282,757,2449
1584,738,2450
406,619,2451
1367,198,2452
2549,476,2453
102,101,2454
734,356,2455
1792,787,2456
1352,21,2457
2936,276,2458
972,299,2459
2964,791,2460
292,676,2461
712,39,2462
469,978,2463
1211,723,2464
2690,137,2465
1796,310,2466
2991,764,2467
911,88,2468
1983,175,2469
531,781,2470
2594,113,2471
964,494,2472
109,461,2473
1219,173,2474
2907,827,2475
1162,301,2476
958,796,2477
2623,791,2478
2331,206,2479
1308,552,2480
2607,221,2481
2163,426,2482
1416,796,2483
1910,177,2484
2957,680,2485
64,312,2486
1139,869,2487
1565,913,2488
677,441,2489
417,630,2490
2683,67,2491
2433,891,2492
1283,895,2493
2763,41,2494
1482,888,2495
2966,865,2496
1137,708,2497
2370,637,2498
1734,318,2499
463,303,2500
624,663,2501
549,118,2502
2401,182,2503
1242,25,2504
1697,594,2505
2613,31,2506
1727,289,2507
838,227,2508
1158,947,2509
1613,455,2510
1029,630,2511
1613,194,2512
712,345,2513
2411,499,2514
85,761,2515
1575,985,2516
1362,729,2517
2912,896,2518
2848,928,2519
2101,581,2520
2504,372,2521
671,282,2522
1072,776,2523
711,795,2524
2290,692,2525
700,836,2526
47,637,2527
791,101,2528
2763,776,2529
2768,28,2530
755,943,2531
2110,170,2532
403,99,2533
2082,543,2534
499,8,2535
1986,12,2536
2957,64,2537
921,29,2538
323,781,2539
2233,706,2540
1982,824,2541
2456,551,2542
1305,874,2543
240,660,2544
2839,712,2545
2666,330,2546
124,292,2547
1462,499,2548
821,160,2549
644,626,2550
755,310,2551
332,826,2552
129,509,2553
2244,717,2554
966,266,2555
1325,784,2556
1849,207,2557
19,532,2558
324,228,2559
1907,265,2560
861,287,2561
106,727,2562
2485,554,2563
741,26,2564
829,270,2565
1335,456,2566
821,721,2567
945,370,2568
2149,618,2569
1950,510,2570
129,296,2571
2319,328,2572
1141,692,2573
338,470,2574
2008,563,2575
875,177,2576
1265,965,2577
2175,881,2578
329,923,2579
1278,366,2580
309,860,2581
758,243,2582
641,811,2583
624,653,2584
58,986,2585
1198,619,2586
1887,214,2587
2098,229,2588
2143,882,2589
887,10,2590
1408,565,2591
2240,742,2592
76,932,2593
2239,999,2594
1238,277,2595
46,814,2596
1165,526,2597
1637,16,2598
956,323,2599
1972,865,2600
479,726,2601
1035,894,2602
97,252,2603
1184,932,2604
2567,660,2605
891,28,2606
1806,63,2607
722,535,2608
1902,787,2609
592,400,2610
995,794,2611
728,498,2612
868,503,2613
931,493,2614
2389,58,2615
2223,17,2616
2493,819,2617
2261,624,2618
1718,226,2619
1289,391,2620
501,401,2621
84,220,2622
655,386,2623
666,64,2624
600,873,2625
1945,189,2626
1882,322,2627
2219,220,2628
1652,413,2629
123,308,2630
833,18,2631
1523,107,2632
1556,368,2633
1329,756,2634
1259,355,2635
850,592,2636
1212,658,2637
1756,433,2638
2071,20,2639
167,101,2640
1831,8,2641
706,34,2642
1123,822,2643
2127,269,2644
114,895,2645
2626,404,2646
2175,294,2647
2256,685,2648
1581,507,2649
432,752,2650
28,881,2651
448,511,2652
189,875,2653
1716,895,2654
164,161,2655
552,993,2656
2565,596,2657
306,545,2658
2489,876,2659
1792,574,2660
462,545,2661
2729,445,2662
667,887,2663
1462,310,2664
1434,884,2665
2064,617,2666
2798,676,2667
19,470,2668
327,999,2669
2887,707,2670
2588,140,2671
2756,775,2672
1597,413,2673
2250,764,2674
3,825,2675
2375,392,2676
1589,875,2677
671,554,2678
2426,616,2679
897,209,2680
1917,558,2681
1065,242,2682
2876,528,2683
1520,822,2684
1933,945,2685
1083,808,2686
2059,156,2687
292,219,2688
2457,602,2689
2575,878,2690
2419,867,2691
2984,575,2692
2284,314,2693
973,333,2694
622,596,2695
2341,197,2696
2375,990,2697
2858,225,2698
964,510,2699
1534,610,2700
1010,599,2701
1596,888,2702
2680,641,2703
2920,990,2704
1312,642,2705
455,756,2706
1465,815,2707
1200,216,2708
1897,710,2709
2140,978,2710
301,213,2711
2470,796,2712
1928,336,2713
1101,643,2714
2793,726,2715
2576,936,2716
1485,623,2717
2108,661,2718
580,245,2719
2685,15,2720
2201,688,2721
1432,968,2722
1170,833,2723
1400,998,2724
1499,13,2725
256,542,2726
256,808,2727
810,743,2728
1601,318,2729
477,44,2730
2643,498,2731
1317,437,2732
997,659,2733
2063,414,2734
719,404,2735
1924,543,2736
2098,711,2737
2745,165,2738
2812,735,2739
236,645,2740
1686,875,2741
1870,911,2742
1791,854,2743
2712,839,2744
962,843,2745
1661,171,2746
2456,253,2747
1964,310,2748
1608,714,2749
840,888,2750
1276,822,2751
2371,215,2752
1817,25,2753
2369,130,2754
1845,66,2755
1393,97,2756
2324,748,2757
2495,976,2758
2822,897,2759
1544,868,2760
1696,550,2761
2149,727,2762
212,181,2763
2377,998,2764
811,136,2765
2863,478,2766
2747,201,2767
882,966,2768
834,573,2769
1075,555,2770
265,907,2771
2413,302,2772
1063,668,2773
2345,313,2774
1378,748,2775
1946,71,2776
539,756,2777
440,474,2778
764,380,2779
2586,489,2780
2612,707,2781
1786,182,2782
1492,931,2783
957,755,2784
831,869,2785
909,766,2786
1024,318,2787
2465,357,2788
1089,542,2789
85,789,2790
877,205,2791
921,715,2792
2709,948,2793
2013,496,2794
1095,847,2795
328,330,2796
2443,894,2797
107,829,2798
104,217,2799
459,983,2800
1107,129,2801
756,570,2802
2624,135,2803
391,828,2804
2583,236,2805
641,616,2806
1555,86,2807
1223,19,2808
2889,69,2809
354,777,2810
771,549,2811
265,158,2812
440,968,2813
2807,482,2814
1345,814,2815
1646,329,2816
391,451,2817
1977,838,2818
834,39,2819
1697,564,2820
274,192,2821
2904,390,2822
1492,558,2823
739,17,2824
2520,213,2825
2731,15,2826
1023,1,2827
965,577,2828
1767,128,2829
2979,140,2830
1060,373,2831
1890,506,2832
2149,151,2833
2171,26,2834
1067,106,2835
681,734,2836
1818,13,2837
2472,804,2838
1455,248,2839
2988,490,2840
579,63,2841
1336,795,2842
2844,791,2843
501,596,2844
1936,910,2845
1894,776,2846
1704,179,2847
1297,892,2848
2623,181,2849
110,132,2850
1935,60,2851
2188,25,2852
630,215,2853
1658,327,2854
2225,234,2855
800,308,2856
825,106,2857
1913,98,2858
637,126,2859
112,72,2860
1152,964,2861
1393,741,2862
2602,464,2863
2394,265,2864
2229,442,2865
2167,760,2866
2291,334,2867
757,563,2868
951,102,2869
219,533,2870
2271,373,2871
955,291,2872
1874,539,2873
2491,559,2874
1828,375,2875
537,938,2876
18,319,2877
595,860,2878
1939,331,2879
862,819,2880
106,57,2881
663,56,2882
1799,381,2883
2117,996,2884
2131,110,2885
174,518,2886
822,134,2887
2945,666,2888
2704,366,2889
653,552,2890
1927,992,2891
837,471,2892
2162,757,2893
986,84,2894
2937,522,2895
1264,592,2896
1617,589,2897
1141,173,2898
827,526,2899
1487,152,2900
145,565,2901
2027,964,2902
809,228,2903
440,493,2904
1469,630,2905
2298,192,2906
348,312,2907
763,960,2908
359,391,2909
2137,257,2910
698,128,2911
1078,538,2912
1595,719,2913
2695,937,2914
806,749,2915
2530,889,2916
630,365,2917
2079,605,2918
1625,34,2919
2635,656,2920
1664,523,2921
2844,797,2922
905,508,2923
1980,603,2924
1328,214,2925
482,879,2926
1131,564,2927
2461,240,2928
1073,613,2929
2293,529,2930
1264,238,2931
81,393,2932
1742,68,2933
1337,570,2934
2401,92,2935
752,96,2936
1981,908,2937
275,512,2938
2906,258,2939
1848,411,2940
1682,488,2941
46,346,2942
2736,625,2943
2443,924,2944
1485,152,2945
2512,798,2946
1241,78,2947
484,380,2948
2757,355,2949
1932,498,2950
178,468,2951
1366,265,2952
2740,934,2953
1287,187,2954
2729,977,2955
2655,844,2956
215,570,2957
841,529,2958
14,750,2959
147,789,2960
1519,40,2961
1874,977,2962
1242,642,2963
2091,531,2964
1299,390,2965
789,305,2966
2120,765,2967
2736,747,2968
2445,883,2969
2410,953,2970
2150,675,2971
965,529,2972
511,484,2973
149,489,2974
2603,217,2975
1077,559,2976
2670,952,2977
1047,405,2978
2786,386,2979
2490,139,2980
995,108,2981
1637,297,2982
2571,764,2983
2058,104,2984
2679,936,2985
1073,177,2986
2042,411,2987
444,811,2988
2585,912,2989
1115,121,2990
836,82,2991
1467,16,2992
2911,629,2993
791,23,2994
1435,700,2995
1780,362,2996
1953,887,2997
1539,872,2998
1136,929,2999
6,156,3000
2257,639,3001
1119,184,3002
647,549,3003
790,923,3004
2374,792,3005
2090,496,3006
295,930,3007
1312,769,3008
1135,50,3009
2275,289,3010
1423,552,3011
1063,61,3012
2490,495,3013
1649,535,3014
75,787,3015
1975,623,3016
935,742,3017
28,130,3018
84,799,3019
1134,581,3020
1393,974,3021
2544,523,3022
1568,615,3023
1518,160,3024
1740,126,3025
854,423,3026
933,733,3027
1787,512,3028
585,324,3029
1044,829,3030
2079,90,3031
1625,493,3032
1369,717,3033
1302,881,3034
1858,321,3035
2918,201,3036
1647,438,3037
1502,50,3038
2018,446,3039
884,823,3040
934,56,3041
1118,469,3042
2777,401,3043
1297,55,3044
1449,630,3045
953,257,3046
1895,930,3047
2351,376,3048
2642,791,3049
1213,198,3050
2529,814,3051
1242,692,3052
2949,478,3053
2547,670,3054
716,86,3055
2364,387,3056
83,969,3057
2985,870,3058
1164,635,3059
2345,246,3060
1499,3,3061
748,761,3062
554,560,3063
1139,652,3064
56,472,3065
879,24,3066
219,16,3067
2277,676,3068
1365,526,3069
2858,969,3070
1053,974,3071
1361,498,3072
422,857,3073
942,447,3074
1302,614,3075
2177,355,3076
2015,865,3077
1370,760,3078
2351,314,3079
373,722,3080
2158,470,3081
1171,606,3082
2437,470,3083
1858,949,3084
1645,138,3085
415,387,3086
608,162,3087
42,603,3088
1679,248,3089
281,192,3090
1527,279,3091
2180,461,3092
2090,766,3093
761,436,3094
96,406,3095
2094,476,3096
28,395,3097
689,669,3098
978,979,3099
2981,594,3100
1646,522,3101
1886,841,3102
2653,574,3103
2670,337,3104
8,740,3105
1882,652,3106
2443,69,3107
854,527,3108
172,645,3109
1434,402,3110
782,860,3111
1723,468,3112
389,521,3113
312,237,3114
1004,903,3115
1375,828,3116
1654,98,3117
1166,461,3118
1553,373,3119
2258,874,3120
2292,895,3121
396,927,3122
564,765,3123
1698,989,3124
2146,636,3125
2227,459,3126
1432,398,3127
2677,452,3128
2389,68,3129
1869,541,3130
120,890,3131
754,483,3132
2015,455,3133
2564,871,3134
2729,42,3135
1921,891,3136
416,283,3137
1664,582,3138
2,314,3139
909,34,3140
1433,590,3141
52,864,3142
2925,959,3143
2910,482,3144
676,750,3145
1064,587,3146
659,845,3147
1952,691,3148
2289,655,3149
1272,914,3150
2014,379,3151
2671,846,3152
2846,546,3153
1032,718,3154
1152,957,3155
2855,965,3156
1259,429,3157
1641,288,3158
1086,871,3159
165,425,3160
2226,28,3161
2019,756,3162
108,121,3163
1695,762,3164
2990,698,3165
998,118,3166
2953,64,3167
70,534,3168
2777,366,3169
1094,772,3170
939,626,3171
543,994,3172
1246,982,3173
2702,588,3174
2752,989,3175
1333,48,3176
171,278,3177
2142,201,3178
2873,691,3179
2609,957,3180
713,77,3181
995,549,3182
2898,358,3183
93,762,3184
1021,316,3185
2502,944,3186
2411,360,3187
433,911,3188
2670,971,3189
2409,546,3190
905,62,3191
1542,491,3192
1437,451,3193
976,549,3194
199,38,3195
421,472,3196
2556,798,3197
2487,818,3198
2697,142,3199
11,551,3200
1844,963,3201
1379,356,3202
2474,763,3203
2060,833,3204
2848,302,3205
476,629,3206
1989,500,3207
2127,895,3208
1165,633,3209
282,980,3210
376,671,3211
1342,524,3212
36,124,3213
2424,869,3214
1385,191,3215
1904,590,3216
228,254,3217
2942,99,3218
2090,496,3219
2962,649,3220
2973,776,3221
1790,723,3222
1936,732,3223
2840,509,3224
1633,909,3225
231,10,3226
438,600,3227
2565,338,3228
258,328,3229
238,721,3230
1636,421,3231
1518,132,3232
2981,911,3233
784,400,3234
2415,344,3235
2079,69,3236
2947,180,3237
2956,72,3238
2362,85,3239
1264,963,3240
621,270,3241
1485,599,3242
1570,548,3243
1223,706,3244
733,131,3245
2538,174,3246
802,78,3247
865,227,3248
1073,685,3249
690,614,3250
2061,257,3251
1264,226,3252
1279,219,3253
146,431,3254
253,899,3255
2796,516,3256
800,94,3257
845,132,3258
845,687,3259
989,678,3260
2495,707,3261
2131,281,3262
2357,100,3263
2637,31,3264
2359,571,3265
374,905,3266
2312,660,3267
281,676,3268
172,816,3269
2232,943,3270
564,950,3271
200,648,3272
1875,845,3273
1381,520,3274
1363,71,3275
2739,100,3276
2391,598,3277
437,966,3278
1415,929,3279
66,184,3280
732,247,3281
713,502,3282
1893,333,3283
2685,292,3284
1301,396,3285
712,556,3286
311,137,3287
367,347,3288
1711,151,3289
1278,255,3290
707,174,3291
170,165,3292
1009,615,3293
381,950,3294
10,370,3295
1953,769,3296
549,412,3297
2387,40,3298
839,685,3299
173,53,3300
1916,598,3301
2189,305,3302
1140,357,3303
1085,903,3304
798,992,3305
13,292,3306
454,759,3307
2242,481,3308
2770,546,3309
594,746,3310
1021,632,3311
213,831,3312
268,252,3313
1730,225,3314
2055,32,3315
2954,16,3316
1092,471,3317
2148,536,3318
591,74,3319
587,96,3320
2643,87,3321
941,426,3322
626,972,3323
1814,820,3324
2744,331,3325
2141,401,3326
1445,493,3327
1653,262,3328
2829,123,3329
1188,699,3330
1732,223,3331
1803,436,3332
2535,437,3333
389,833,3334
988,441,3335
2307,242,3336
2653,673,3337
1464,560,3338
1777,444,3339
204,384,3340
1392,762,3341
1724,134,3342
729,132,3343
1978,794,3344
2903,921,3345
1324,693,3346
1419,864,3347
2991,800,3348
2115,519,3349
1359,228,3350
2488,284,3351
2557,144,3352
321,971,3353
2202,783,3354
449,312,3355
2810,263,3356
1812,807,3357
1544,576,3358
2294,520,3359
1730,262,3360
1609,969,3361
2781,806,3362
2920,371,3363
166,717,3364
1910,506,3365
1576,809,3366
734,794,3367
780,637,3368
2628,389,3369
376,490,3370
2180,721,3371
2475,535,3372
2205,773,3373
1769,899,3374
486,279,3375
1653,235,3376
1638,58,3377
650,80,3378
565,374,3379
1219,303,3380
1092,320,3381
568,483,3382
2647,320,3383
637,359,3384
1132,228,3385
1259,43,3386
503,803,3387
1291,702,3388
1618,607,3389
1607,520,3390
1591,159,3391
1122,618,3392
1364,639,3393
1673,683,3394
2175,234,3395
1473,696,3396
2471,818,3397
1301,710,3398
622,454,3399
2721,354,3400
2698,767,3401
363,756,3402
6,691,3403
356,16,3404
2616,262,3405
926,894,3406
2492,427,3407
773,814,3408
2500,868,3409
2316,669,3410
924,565,3411
2090,179,3412
1014,6,3413
2752,101,3414
2815,220,3415
1649,945,3416
1914,539,3417
2695,81,3418
1558,735,3419
2504,401,3420
2131,358,3421
261,621,3422
436,637,3423
2636,491,3424
2444,453,3425
2992,811,3426
388,764,3427
1516,727,3428
691,210,3429
2644,142,3430
2527,638,3431
1938,957,3432
2700,104,3433
2754,778,3434
783,513,3435
2737,760,3436
554,439,3437
1829,657,3438
670,200,3439
2079,959,3440
2490,421,3441
166,992,3442
1578,513,3443
2929,359,3444
195,363,3445
2678,526,3446
1732,450,3447
97,484,3448
688,633,3449
999,389,3450
913,441,3451
468,24,3452
786,73,3453
547,549,3454
2310,79,3455
2612,780,3456
91,568,3457
1690,516,3458
1173,896,3459
2504,924,3460
157,919,3461
169,522,3462
1923,595,3463
264,214,3464
2460,735,3465
1185,340,3466
2800,611,3467
2752,390,3468
1420,935,3469
1820,368,3470
1185,995,3471
1220,992,3472
2087,327,3473
2490,505,3474
451,283,3475
1140,775,3476
1112,52,3477
1777,463,3478
2470,634,3479
1804,303,3480
174,446,3481
1904,165,3482
2516,127,3483
1808,874,3484
1543,944,3485
170,983,3486
652,410,3487
1731,792,3488
2439,792,3489
2316,542,3490
254,541,3491
1449,567,3492
1712,447,3493
892,433,3494
1407,291,3495
1226,190,3496
2126,547,3497
2362,542,3498
56,177,3499
1360,699,3500
2356,455,3501
2361,895,3502
2965,707,3503
1660,946,3504
1190,873,3505
2691,401,3506
2012,609,3507
2392,461,3508
2023,581,3509
2387,30,3510
2522,327,3511
2322,544,3512
987,41,3513
935,671,3514
1203,448,3515
2188,596,3516
1939,62,3517
642,807,3518
1195,713,3519
1078,843,3520
1893,47,3521
2581,378,3522
863,497,3523
2161,277,3524
2369,124,3525
1096,228,3526
1610,199,3527
1471,949,3528
793,112,3529
1225,238,3530
396,432,3531
598,110,3532
920,510,3533
2228,204,3534
1194,773,3535
1428,537,3536
2265,267,3537
1222,373,3538
1509,769,3539
519,37,3540
1561,324,3541
2376,92,3542
1737,752,3543
2152,826,3544
2240,923,3545
98,803,3546
361,421,3547
2247,820,3548
322,382,3549
2709,968,3550
1663,288,3551
2997,195,3552
1041,629,3553
780,852,3554
2175,241,3555
934,357,3556
1382,224,3557
1677,255,3558
239,733,3559
2483,236,3560
1863,415,3561
1526,327,3562
1428,431,3563
253,387,3564
2791,88,3565
2363,712,3566
367,820,3567
308,760,3568
2503,883,3569
2893,178,3570
2861,759,3571
1886,339,3572
2746,560,3573
141,598,3574
424,930,3575
1471,553,3576
664,911,3577
1957,856,3578
2222,800,3579
1030,754,3580
1269,393,3581
365,443,3582
2797,842,3583
948,318,3584
1262,881,3585
399,911,3586
803,428,3587
2102,933,3588
543,537,3589
1988,879,3590
378,695,3591
218,905,3592
1533,546,3593
640,37,3594
2405,928,3595
405,114,3596
1127,897,3597
121,214,3598
1796,800,3599
2618,724,3600
1919,55,3601
2669,526,3602
834,93,3603
2699,489,3604
160,276,3605
154,849,3606
990,167,3607
1658,633,3608
1643,23,3609
1180,32,3610
2284,624,3611
1023,788,3612
203,173,3613
354,555,3614
1652,667,3615
1388,304,3616
2224,344,3617
1165,116,3618
1831,36,3619
1607,890,3620
1326,985,3621
2517,48,3622
1811,543,3623
126,81,3624
1588,398,3625
1114,366,3626
1010,172,3627
2468,362,3628
1793,708,3629
2023,982,3630
1469,908,3631
934,183,3632
235,406,3633
2120,390,3634
2206,367,3635
572,476,3636
2961,610,3637
1664,892,3638
2349,473,3639
1862,327,3640
1934,625,3641
1475,405,3642
768,680,3643
162,239,3644
431,351,3645
2278,535,3646
1210,910,3647
975,247,3648
460,642,3649
98,358,3650
2133,224,3651
1126,248,3652
1724,165,3653
644,788,3654
307,192,3655
1050,439,3656
1020,92,3657
2805,477,3658
580,879,3659
2532,751,3660
420,850,3661
2624,207,3662
2533,920,3663
2448,202,3664
2824,278,3665
749,861,3666
847,69,3667
982,478,3668
1848,735,3669
2899,508,3670
643,462,3671
657,882,3672
1175,377,3673
743,213,3674
1192,23,3675
753,540,3676
2746,914,3677
584,489,3678
2393,546,3679
2440,453,3680
630,50,3681
2335,325,3682
2247,458,3683
2852,945,3684
847,720,3685
1417,156,3686
2297,946,3687
2062,928,3688
1318,584,3689
439,149,3690
2368,842,3691
2307,246,3692
2508,43,3693
146,828,3694
2132,316,3695
248,472,3696
2523,705,3697
1436,34,3698
678,244,3699
368,987,3700
2448,555,3701
845,456,3702
2934,773,3703
2582,243,3704
190,672,3705
1141,246,3706
2748,746,3707
1300,231,3708
1748,867,3709
2885,329,3710
604,100,3711
2132,686,3712
2759,20,3713
1900,423,3714
291,178,3715
2546,715,3716
417,240,3717
1826,202,3718
2932,95,3719
903,540,3720
901,667,3721
462,462,3722
1261,428,3723
1995,516,3724
2971,898,3725
154,609,3726
1354,75,3727
2752,118,3728
1137,350,3729
262,585,3730
1964,991,3731
1534,562,3732
1710,440,3733
1491,94,3734
839,313,3735
22,668,3736
1762,955,3737
715,41,3738
77,29,3739
2947,890,3740
2522,388,3741
2519,831,3742
1562,60,3743
366,188,3744
2239,684,3745
946,296,3746
1403,649,3747
1031,764,3748
368,721,3749
2414,572,3750
937,941,3751
2716,125,3752
1824,578,3753
2450,29,3754
976,344,3755
2963,171,3756
913,922,3757
2712,537,3758
746,211,3759
1483,321,3760
1952,151,3761
2296,757,3762
994,382,3763
2817,201,3764
2585,446,3765
177,105,3766
1053,766,3767
205,96,3768
2377,951,3769
444,970,3770
2299,141,3771
515,856,3772
414,979,3773
465,105,3774
931,155,3775
2356,541,3776
2427,725,3777
272,364,3778
1062,974,3779
1643,702,3780
997,762,3781
2493,200,3782
